kode dapil;jenis dapil;nama dapil;kode wilayah;tingkatan wilayah;nama;is_pecah
810903;DPRD KABUPATEN/KOTA;BURU SELATAN 3;810905;Kecamatan;LEKSULA;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;817102;Pecahan Kecamatan;SIRIMAU A;TRUE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;817105;Kecamatan;LEITIMUR SELATAN;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;8171021011;Desa/Kelurahan;RIJALI;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;8171021012;Desa/Kelurahan;AMANTELU;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;8171021013;Desa/Kelurahan;KARANG PANJANG;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;8171021014;Desa/Kelurahan;WAIHOKA;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;8171021015;Desa/Kelurahan;BATU MEJA;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;8171021016;Desa/Kelurahan;BATU GAJAH;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;8171021017;Desa/Kelurahan;URITETU;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;8171021018;Desa/Kelurahan;HONIPOPU;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;8171021019;Desa/Kelurahan;AHUSEN;FALSE
817101;DPRD KABUPATEN/KOTA;KOTA AMBON 1;8171022009;Desa/Kelurahan;SOYA;FALSE
817102;DPRD KABUPATEN/KOTA;KOTA AMBON 2;817102;Pecahan Kecamatan;SIRIMAU B;TRUE
817102;DPRD KABUPATEN/KOTA;KOTA AMBON 2;8171021010;Desa/Kelurahan;PANDAN KASTURI;FALSE
817102;DPRD KABUPATEN/KOTA;KOTA AMBON 2;8171022001;Desa/Kelurahan;HATIVE KECIL;FALSE
817102;DPRD KABUPATEN/KOTA;KOTA AMBON 2;8171022002;Desa/Kelurahan;GALALA;FALSE
817102;DPRD KABUPATEN/KOTA;KOTA AMBON 2;8171022003;Desa/Kelurahan;BATU MERAH;FALSE
817103;DPRD KABUPATEN/KOTA;KOTA AMBON 3;817101;Kecamatan;NUSANIWE;FALSE
817104;DPRD KABUPATEN/KOTA;KOTA AMBON 4;817103;Kecamatan;BAGUALA;FALSE
817104;DPRD KABUPATEN/KOTA;KOTA AMBON 4;817104;Kecamatan;TELUK AMBON;FALSE
817201;DPRD KABUPATEN/KOTA;KOTA TUAL 1;817202;Kecamatan;PULAU DULLAH SELATAN;FALSE
817202;DPRD KABUPATEN/KOTA;KOTA TUAL 2;817201;Kecamatan;PULAU DULLAH UTARA;FALSE
817202;DPRD KABUPATEN/KOTA;KOTA TUAL 2;817203;Kecamatan;TAYANDO TAM;FALSE
817202;DPRD KABUPATEN/KOTA;KOTA TUAL 2;817204;Kecamatan;PULAU-PULAU KUR;FALSE
817202;DPRD KABUPATEN/KOTA;KOTA TUAL 2;817205;Kecamatan;KUR SELATAN;FALSE
820001;DPRD PROVINSI;MALUKU UTARA 1;8201;Kabupaten/Kota;HALMAHERA BARAT;FALSE
820001;DPRD PROVINSI;MALUKU UTARA 1;8271;Kabupaten/Kota;KOTA TERNATE;FALSE
820002;DPRD PROVINSI;MALUKU UTARA 2;8203;Kabupaten/Kota;HALMAHERA UTARA;FALSE
820002;DPRD PROVINSI;MALUKU UTARA 2;8207;Kabupaten/Kota;PULAU MOROTAI;FALSE
820003;DPRD PROVINSI;MALUKU UTARA 3;8202;Kabupaten/Kota;HALMAHERA TENGAH;FALSE
820003;DPRD PROVINSI;MALUKU UTARA 3;8206;Kabupaten/Kota;HALMAHERA TIMUR;FALSE
820003;DPRD PROVINSI;MALUKU UTARA 3;8272;Kabupaten/Kota;KOTA TIDORE KEPULAUAN;FALSE
820004;DPRD PROVINSI;MALUKU UTARA 4;8204;Kabupaten/Kota;HALMAHERA SELATAN;FALSE
820005;DPRD PROVINSI;MALUKU UTARA 5;8205;Kabupaten/Kota;KEPULAUAN SULA;FALSE
820005;DPRD PROVINSI;MALUKU UTARA 5;8208;Kabupaten/Kota;PULAU TALIABU;FALSE
820101;DPRD KABUPATEN/KOTA;HALMAHERA BARAT 1;820101;Kecamatan;JAILOLO;FALSE
820101;DPRD KABUPATEN/KOTA;HALMAHERA BARAT 1;820105;Kecamatan;JAILOLO SELATAN;FALSE
820102;DPRD KABUPATEN/KOTA;HALMAHERA BARAT 2;820104;Kecamatan;SAHU;FALSE
820102;DPRD KABUPATEN/KOTA;HALMAHERA BARAT 2;820108;Kecamatan;IBU SELATAN;FALSE
820102;DPRD KABUPATEN/KOTA;HALMAHERA BARAT 2;820109;Kecamatan;SAHU TIMUR;FALSE
820103;DPRD KABUPATEN/KOTA;HALMAHERA BARAT 3;820102;Kecamatan;LOLODA;FALSE
820103;DPRD KABUPATEN/KOTA;HALMAHERA BARAT 3;820103;Kecamatan;IBU;FALSE
820103;DPRD KABUPATEN/KOTA;HALMAHERA BARAT 3;820107;Kecamatan;IBU UTARA;FALSE
820103;DPRD KABUPATEN/KOTA;HALMAHERA BARAT 3;820110;Kecamatan;LOLODA TENGAH;FALSE
820201;DPRD KABUPATEN/KOTA;HALMAHERA TENGAH 1;820201;Kecamatan;WEDA;FALSE
820201;DPRD KABUPATEN/KOTA;HALMAHERA TENGAH 1;820205;Kecamatan;WEDA SELATAN;FALSE
820202;DPRD KABUPATEN/KOTA;HALMAHERA TENGAH 2;820204;Kecamatan;WEDA UTARA;FALSE
820202;DPRD KABUPATEN/KOTA;HALMAHERA TENGAH 2;820207;Kecamatan;WEDA TENGAH;FALSE
820202;DPRD KABUPATEN/KOTA;HALMAHERA TENGAH 2;820209;Kecamatan;WEDA TIMUR;FALSE
820203;DPRD KABUPATEN/KOTA;HALMAHERA TENGAH 3;820202;Kecamatan;PATANI;FALSE
820203;DPRD KABUPATEN/KOTA;HALMAHERA TENGAH 3;820203;Kecamatan;PULAU GEBE;FALSE
820203;DPRD KABUPATEN/KOTA;HALMAHERA TENGAH 3;820206;Kecamatan;PATANI UTARA;FALSE
820203;DPRD KABUPATEN/KOTA;HALMAHERA TENGAH 3;820208;Kecamatan;PATANI BARAT;FALSE
820203;DPRD KABUPATEN/KOTA;HALMAHERA TENGAH 3;820210;Kecamatan;PATANI TIMUR;FALSE
820301;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 1;820305;Kecamatan;TOBELO;FALSE
820301;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 1;820310;Kecamatan;TOBELO UTARA;FALSE
820302;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 2;820306;Kecamatan;TOBELO SELATAN;FALSE
820302;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 2;820311;Kecamatan;TOBELO TENGAH;FALSE
820302;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 2;820312;Kecamatan;TOBELO TIMUR;FALSE
820302;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 2;820313;Kecamatan;TOBELO BARAT;FALSE
820303;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 3;820307;Kecamatan;KAO;FALSE
820303;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 3;820308;Kecamatan;MALIFUT;FALSE
820303;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 3;820320;Kecamatan;KAO UTARA;FALSE
820303;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 3;820321;Kecamatan;KAO BARAT;FALSE
820303;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 3;820322;Kecamatan;KAO TELUK;FALSE
820304;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 4;820304;Kecamatan;GALELA;FALSE
820304;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 4;820309;Kecamatan;LOLODA UTARA;FALSE
820304;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 4;820314;Kecamatan;GALELA BARAT;FALSE
820304;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 4;820315;Kecamatan;GALELA UTARA;FALSE
820304;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 4;820316;Kecamatan;GALELA SELATAN;FALSE
820304;DPRD KABUPATEN/KOTA;HALMAHERA UTARA 4;820319;Kecamatan;LOLODA KEPULAUAN;FALSE
820401;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 1;820408;Kecamatan;BACAN;FALSE
820401;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 1;820409;Kecamatan;BACAN BARAT;FALSE
820401;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 1;820414;Kecamatan;BACAN BARAT UTARA;FALSE
820401;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 1;820415;Kecamatan;KASIRUTA BARAT;FALSE
820401;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 1;820416;Kecamatan;KASIRUTA TIMUR;FALSE
820401;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 1;820418;Kecamatan;KEPULAUAN BOTANGLOMANG;FALSE
820402;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 2;820401;Kecamatan;PULAU MAKIAN;FALSE
820402;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 2;820402;Kecamatan;KAYOA;FALSE
820402;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 2;820410;Kecamatan;MAKIAN BARAT;FALSE
820402;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 2;820411;Kecamatan;KAYOA BARAT;FALSE
820402;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 2;820412;Kecamatan;KAYOA SELATAN;FALSE
820402;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 2;820413;Kecamatan;KAYOA UTARA;FALSE
820403;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 3;820403;Kecamatan;GANE TIMUR;FALSE
820403;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 3;820404;Kecamatan;GANE BARAT;FALSE
820403;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 3;820423;Kecamatan;GANE BARAT SELATAN;FALSE
820403;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 3;820424;Kecamatan;GANE BARAT UTARA;FALSE
820403;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 3;820425;Kecamatan;KEPULAUAN JORONGA;FALSE
820403;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 3;820426;Kecamatan;GANE TIMUR SELATAN;FALSE
820403;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 3;820427;Kecamatan;GANE TIMUR TENGAH;FALSE
820404;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 4;820405;Kecamatan;OBI SELATAN;FALSE
820404;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 4;820406;Kecamatan;OBI;FALSE
820404;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 4;820428;Kecamatan;OBI BARAT;FALSE
820404;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 4;820429;Kecamatan;OBI TIMUR;FALSE
820404;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 4;820430;Kecamatan;OBI UTARA;FALSE
820405;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 5;820407;Kecamatan;BACAN TIMUR;FALSE
820405;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 5;820417;Kecamatan;BACAN SELATAN;FALSE
820405;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 5;820419;Kecamatan;MANDIOLI SELATAN;FALSE
820405;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 5;820420;Kecamatan;MANDIOLI UTARA;FALSE
820405;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 5;820421;Kecamatan;BACAN TIMUR SELATAN;FALSE
820405;DPRD KABUPATEN/KOTA;HALMAHERA SELATAN 5;820422;Kecamatan;BACAN TIMUR TENGAH;FALSE
820501;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 1;820502;Kecamatan;SANANA;FALSE
820502;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 2;820503;Kecamatan;SULABESI BARAT;FALSE
820502;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 2;820507;Kecamatan;SULABESI TENGAH;FALSE
820502;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 2;820508;Kecamatan;SULABESI TIMUR;FALSE
820502;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 2;820509;Kecamatan;SULABESI SELATAN;FALSE
820502;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 2;820518;Kecamatan;SANANA UTARA;FALSE
820503;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 3;820506;Kecamatan;MANGOLI BARAT;FALSE
820503;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 3;820512;Kecamatan;MANGOLI SELATAN;FALSE
820503;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 3;820513;Kecamatan;MANGOLI UTARA;FALSE
820504;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 4;820501;Kecamatan;MANGOLI TIMUR;FALSE
820504;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 4;820510;Kecamatan;MANGOLI UTARA TIMUR;FALSE
820504;DPRD KABUPATEN/KOTA;KEPULAUAN SULA 4;820511;Kecamatan;MANGOLI TENGAH;FALSE
820601;DPRD KABUPATEN/KOTA;HALMAHERA TIMUR 1;820602;Kecamatan;MABA;FALSE
820601;DPRD KABUPATEN/KOTA;HALMAHERA TIMUR 1;820603;Kecamatan;MABA SELATAN;FALSE
820601;DPRD KABUPATEN/KOTA;HALMAHERA TIMUR 1;820608;Kecamatan;MABA TENGAH;FALSE
820601;DPRD KABUPATEN/KOTA;HALMAHERA TIMUR 1;820609;Kecamatan;MABA UTARA;FALSE
820601;DPRD KABUPATEN/KOTA;HALMAHERA TIMUR 1;820610;Kecamatan;KOTA MABA;FALSE
820602;DPRD KABUPATEN/KOTA;HALMAHERA TIMUR 2;820601;Kecamatan;WASILE;FALSE
820602;DPRD KABUPATEN/KOTA;HALMAHERA TIMUR 2;820604;Kecamatan;WASILE SELATAN;FALSE
820602;DPRD KABUPATEN/KOTA;HALMAHERA TIMUR 2;820605;Kecamatan;WASILE TENGAH;FALSE
820602;DPRD KABUPATEN/KOTA;HALMAHERA TIMUR 2;820606;Kecamatan;WASILE UTARA;FALSE
820602;DPRD KABUPATEN/KOTA;HALMAHERA TIMUR 2;820607;Kecamatan;WASILE TIMUR;FALSE
820701;DPRD KABUPATEN/KOTA;PULAU MOROTAI 1;820701;Kecamatan;MOROTAI SELATAN;FALSE
820702;DPRD KABUPATEN/KOTA;PULAU MOROTAI 2;820702;Kecamatan;MOROTAI SELATAN BARAT;FALSE
820702;DPRD KABUPATEN/KOTA;PULAU MOROTAI 2;820703;Kecamatan;MOROTAI JAYA;FALSE
820702;DPRD KABUPATEN/KOTA;PULAU MOROTAI 2;820706;Kecamatan;PULAU RAO;FALSE
820703;DPRD KABUPATEN/KOTA;PULAU MOROTAI 3;820704;Kecamatan;MOROTAI UTARA;FALSE
820703;DPRD KABUPATEN/KOTA;PULAU MOROTAI 3;820705;Kecamatan;MOROTAI TIMUR;FALSE
820801;DPRD KABUPATEN/KOTA;PULAU TALIABU 1;820801;Kecamatan;TALIABU BARAT;FALSE
820801;DPRD KABUPATEN/KOTA;PULAU TALIABU 1;820806;Kecamatan;TALIABU TIMUR SELATAN;FALSE
820801;DPRD KABUPATEN/KOTA;PULAU TALIABU 1;820807;Kecamatan;TALIABU SELATAN;FALSE
820801;DPRD KABUPATEN/KOTA;PULAU TALIABU 1;820808;Kecamatan;TABONA;FALSE
820802;DPRD KABUPATEN/KOTA;PULAU TALIABU 2;820802;Kecamatan;TALIABU BARAT LAUT;FALSE
820802;DPRD KABUPATEN/KOTA;PULAU TALIABU 2;820803;Kecamatan;LEDE;FALSE
820802;DPRD KABUPATEN/KOTA;PULAU TALIABU 2;820804;Kecamatan;TALIABU UTARA;FALSE
820802;DPRD KABUPATEN/KOTA;PULAU TALIABU 2;820805;Kecamatan;TALIABU TIMUR;FALSE
827101;DPRD KABUPATEN/KOTA;KOTA TERNATE 1;827106;Kecamatan;KOTA TERNATE TENGAH;FALSE
827102;DPRD KABUPATEN/KOTA;KOTA TERNATE 2;827102;Kecamatan;KOTA TERNATE SELATAN;FALSE
827102;DPRD KABUPATEN/KOTA;KOTA TERNATE 2;827104;Kecamatan;MOTI;FALSE
827103;DPRD KABUPATEN/KOTA;KOTA TERNATE 3;827101;Kecamatan;PULAU TERNATE;FALSE
827103;DPRD KABUPATEN/KOTA;KOTA TERNATE 3;827105;Kecamatan;PULAU BATANG DUA;FALSE
827103;DPRD KABUPATEN/KOTA;KOTA TERNATE 3;827107;Kecamatan;PULAU HIRI;FALSE
827103;DPRD KABUPATEN/KOTA;KOTA TERNATE 3;827108;Kecamatan;TERNATE BARAT;FALSE
827104;DPRD KABUPATEN/KOTA;KOTA TERNATE 4;827103;Kecamatan;KOTA TERNATE UTARA;FALSE
827201;DPRD KABUPATEN/KOTA;KOTA TIDORE KEPULAUAN 1;827201;Kecamatan;TIDORE;FALSE
827201;DPRD KABUPATEN/KOTA;KOTA TIDORE KEPULAUAN 1;827208;Kecamatan;TIDORE TIMUR;FALSE
827202;DPRD KABUPATEN/KOTA;KOTA TIDORE KEPULAUAN 2;827202;Kecamatan;OBA UTARA;FALSE
827202;DPRD KABUPATEN/KOTA;KOTA TIDORE KEPULAUAN 2;827203;Kecamatan;OBA;FALSE
827202;DPRD KABUPATEN/KOTA;KOTA TIDORE KEPULAUAN 2;827206;Kecamatan;OBA TENGAH;FALSE
827202;DPRD KABUPATEN/KOTA;KOTA TIDORE KEPULAUAN 2;827207;Kecamatan;OBA SELATAN;FALSE
827203;DPRD KABUPATEN/KOTA;KOTA TIDORE KEPULAUAN 3;827204;Kecamatan;TIDORE SELATAN;FALSE
827203;DPRD KABUPATEN/KOTA;KOTA TIDORE KEPULAUAN 3;827205;Kecamatan;TIDORE UTARA;FALSE
910001;DPRD PROVINSI;PAPUA 1;9171;Pecahan Kabupaten/Kota;KOTA JAYAPURA A;TRUE
910001;DPRD PROVINSI;PAPUA 1;917103;Kecamatan;ABEPURA;FALSE
910001;DPRD PROVINSI;PAPUA 1;917104;Kecamatan;MUARA TAMI;FALSE
910001;DPRD PROVINSI;PAPUA 1;917105;Kecamatan;HERAM;FALSE
910002;DPRD PROVINSI;PAPUA 2;9171;Pecahan Kabupaten/Kota;KOTA JAYAPURA B;TRUE
910002;DPRD PROVINSI;PAPUA 2;917101;Kecamatan;JAYAPURA UTARA;FALSE
910002;DPRD PROVINSI;PAPUA 2;917102;Kecamatan;JAYAPURA SELATAN;FALSE
910003;DPRD PROVINSI;PAPUA 3;9103;Kabupaten/Kota;JAYAPURA;FALSE
910004;DPRD PROVINSI;PAPUA 4;9111;Kabupaten/Kota;KEEROM;FALSE
910005;DPRD PROVINSI;PAPUA 5;9110;Kabupaten/Kota;SARMI;FALSE
910005;DPRD PROVINSI;PAPUA 5;9120;Kabupaten/Kota;MAMBERAMO RAYA;FALSE
910006;DPRD PROVINSI;PAPUA 6;9105;Kabupaten/Kota;KEPULAUAN YAPEN;FALSE
910006;DPRD PROVINSI;PAPUA 6;9115;Kabupaten/Kota;WAROPEN;FALSE
910007;DPRD PROVINSI;PAPUA 7;9106;Kabupaten/Kota;BIAK NUMFOR;FALSE
910007;DPRD PROVINSI;PAPUA 7;9119;Kabupaten/Kota;SUPIORI;FALSE
910301;DPRD KABUPATEN/KOTA;JAYAPURA 1;910301;Pecahan Kecamatan;SENTANI A;TRUE
910301;DPRD KABUPATEN/KOTA;JAYAPURA 1;9103011001;Desa/Kelurahan;SENTANI KOTA;FALSE
910301;DPRD KABUPATEN/KOTA;JAYAPURA 1;9103012004;Desa/Kelurahan;SEREH;FALSE
910302;DPRD KABUPATEN/KOTA;JAYAPURA 2;910301;Pecahan Kecamatan;SENTANI B;TRUE
910302;DPRD KABUPATEN/KOTA;JAYAPURA 2;9103011002;Desa/Kelurahan;DOBONSOLO;FALSE
910302;DPRD KABUPATEN/KOTA;JAYAPURA 2;9103011003;Desa/Kelurahan;HINEKOMBE;FALSE
910302;DPRD KABUPATEN/KOTA;JAYAPURA 2;9103012005;Desa/Kelurahan;YOBEH;FALSE
910302;DPRD KABUPATEN/KOTA;JAYAPURA 2;9103012006;Desa/Kelurahan;ILFELE;FALSE
910302;DPRD KABUPATEN/KOTA;JAYAPURA 2;9103012011;Desa/Kelurahan;HOBONG;FALSE
910302;DPRD KABUPATEN/KOTA;JAYAPURA 2;9103012017;Desa/Kelurahan;YAHIM;FALSE
910303;DPRD KABUPATEN/KOTA;JAYAPURA 3;910302;Kecamatan;SENTANI TIMUR;FALSE
910303;DPRD KABUPATEN/KOTA;JAYAPURA 3;910312;Kecamatan;EBUNGFAO;FALSE
910303;DPRD KABUPATEN/KOTA;JAYAPURA 3;910313;Kecamatan;WAIBU;FALSE
910304;DPRD KABUPATEN/KOTA;JAYAPURA 4;910305;Kecamatan;KEMTUK;FALSE
910304;DPRD KABUPATEN/KOTA;JAYAPURA 4;910306;Kecamatan;KEMTUK GRESI;FALSE
910304;DPRD KABUPATEN/KOTA;JAYAPURA 4;910307;Kecamatan;NIMBORAN;FALSE
910304;DPRD KABUPATEN/KOTA;JAYAPURA 4;910308;Kecamatan;NIMBOKRANG;FALSE
910304;DPRD KABUPATEN/KOTA;JAYAPURA 4;910314;Kecamatan;NAMBLUONG;FALSE
910304;DPRD KABUPATEN/KOTA;JAYAPURA 4;910315;Kecamatan;YAPSI;FALSE
910304;DPRD KABUPATEN/KOTA;JAYAPURA 4;910318;Kecamatan;GRESI SELATAN;FALSE
910305;DPRD KABUPATEN/KOTA;JAYAPURA 5;910303;Kecamatan;DEPAPRE;FALSE
910305;DPRD KABUPATEN/KOTA;JAYAPURA 5;910304;Kecamatan;SENTANI BARAT;FALSE
910305;DPRD KABUPATEN/KOTA;JAYAPURA 5;910309;Kecamatan;UNURUM GUAY;FALSE
910305;DPRD KABUPATEN/KOTA;JAYAPURA 5;910310;Kecamatan;DEMTA;FALSE
910305;DPRD KABUPATEN/KOTA;JAYAPURA 5;910311;Kecamatan;KAUREH;FALSE
910305;DPRD KABUPATEN/KOTA;JAYAPURA 5;910316;Kecamatan;AIRU;FALSE
910305;DPRD KABUPATEN/KOTA;JAYAPURA 5;910317;Kecamatan;RAVENI RARA;FALSE
910305;DPRD KABUPATEN/KOTA;JAYAPURA 5;910319;Kecamatan;YOKARI;FALSE
910501;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 1;910501;Kecamatan;YAPEN SELATAN;FALSE
910502;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 2;910504;Kecamatan;ANGKAISERA;FALSE
910502;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 2;910506;Kecamatan;KOSIWO;FALSE
910502;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 2;910515;Kecamatan;ANOTAUREI;FALSE
910502;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 2;910516;Kecamatan;YAWAKUKAT;FALSE
910503;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 3;910502;Kecamatan;YAPEN BARAT;FALSE
910503;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 3;910505;Kecamatan;POOM;FALSE
910503;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 3;910511;Kecamatan;WONAWA;FALSE
910503;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 3;910512;Kecamatan;WINDESI;FALSE
910503;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 3;910514;Kecamatan;PULAU YERUI;FALSE
910504;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 4;910503;Kecamatan;YAPEN TIMUR;FALSE
910504;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 4;910507;Kecamatan;YAPEN UTARA;FALSE
910504;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 4;910508;Kecamatan;RAIMBAWI;FALSE
910504;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 4;910509;Kecamatan;TELUK AMPIMOI;FALSE
910504;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 4;910510;Kecamatan;KEPULAUAN AMBAI;FALSE
910504;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 4;910513;Kecamatan;PULAU KURUDU;FALSE
910504;DPRD KABUPATEN/KOTA;KEPULAUAN YAPEN 4;910517;Kecamatan;NUSAWANI;FALSE
910601;DPRD KABUPATEN/KOTA;BIAK NUMFOR 1;910601;Kecamatan;BIAK KOTA;FALSE
910602;DPRD KABUPATEN/KOTA;BIAK NUMFOR 2;910612;Kecamatan;SAMOFA;FALSE
910603;DPRD KABUPATEN/KOTA;BIAK NUMFOR 3;910604;Kecamatan;NUMFOR BARAT;FALSE
910603;DPRD KABUPATEN/KOTA;BIAK NUMFOR 3;910605;Kecamatan;NUMFOR TIMUR;FALSE
910603;DPRD KABUPATEN/KOTA;BIAK NUMFOR 3;910608;Kecamatan;BIAK BARAT;FALSE
910603;DPRD KABUPATEN/KOTA;BIAK NUMFOR 3;910611;Kecamatan;YENDIDORI;FALSE
910603;DPRD KABUPATEN/KOTA;BIAK NUMFOR 3;910615;Kecamatan;SWANDIWE;FALSE
910603;DPRD KABUPATEN/KOTA;BIAK NUMFOR 3;910616;Kecamatan;BRUYADORI;FALSE
910603;DPRD KABUPATEN/KOTA;BIAK NUMFOR 3;910617;Kecamatan;ORKERI;FALSE
910603;DPRD KABUPATEN/KOTA;BIAK NUMFOR 3;910618;Kecamatan;POIRU;FALSE
910604;DPRD KABUPATEN/KOTA;BIAK NUMFOR 4;910602;Kecamatan;BIAK UTARA;FALSE
910604;DPRD KABUPATEN/KOTA;BIAK NUMFOR 4;910609;Kecamatan;WARSA;FALSE
910604;DPRD KABUPATEN/KOTA;BIAK NUMFOR 4;910613;Kecamatan;YAWOSI;FALSE
910604;DPRD KABUPATEN/KOTA;BIAK NUMFOR 4;910614;Kecamatan;ANDEY;FALSE
910604;DPRD KABUPATEN/KOTA;BIAK NUMFOR 4;910621;Kecamatan;BONDIFUAR;FALSE
910605;DPRD KABUPATEN/KOTA;BIAK NUMFOR 5;910603;Kecamatan;BIAK TIMUR;FALSE
910605;DPRD KABUPATEN/KOTA;BIAK NUMFOR 5;910610;Kecamatan;PADAIDO;FALSE
910605;DPRD KABUPATEN/KOTA;BIAK NUMFOR 5;910619;Kecamatan;AIMANDO PADAIDO;FALSE
910605;DPRD KABUPATEN/KOTA;BIAK NUMFOR 5;910620;Kecamatan;ORIDEK;FALSE
911001;DPRD KABUPATEN/KOTA;SARMI 1;911001;Kecamatan;SARMI;FALSE
911002;DPRD KABUPATEN/KOTA;SARMI 2;911002;Kecamatan;TOR ATAS;FALSE
911002;DPRD KABUPATEN/KOTA;SARMI 2;911003;Kecamatan;PANTAI BARAT;FALSE
911002;DPRD KABUPATEN/KOTA;SARMI 2;911009;Kecamatan;APAWER HULU;FALSE
911002;DPRD KABUPATEN/KOTA;SARMI 2;911012;Kecamatan;SARMI SELATAN;FALSE
911002;DPRD KABUPATEN/KOTA;SARMI 2;911013;Kecamatan;SARMI TIMUR;FALSE
911003;DPRD KABUPATEN/KOTA;SARMI 3;911004;Kecamatan;PANTAI TIMUR;FALSE
911003;DPRD KABUPATEN/KOTA;SARMI 3;911005;Kecamatan;BONGGO;FALSE
911003;DPRD KABUPATEN/KOTA;SARMI 3;911014;Kecamatan;PANTAI TIMUR BAGIAN BARAT;FALSE
